Feb2014:48:27,wlan0,,193.137.138.170,224.0.0.1,UDP,59865,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:48:29,wlan0,,193.137.137.204,224.0.0.1,UDP,50227,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:48:34,wlan0,,193.137.138.170,224.0.0.1,UDP,56670,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:48:36,wlan0,,193.137.137.204,224.0.0.1,UDP,54967,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:48:48,wlan0,,193.137.138.170,224.0.0.1,UDP,57229,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:49:10,wlan0,,193.137.138.170,224.0.0.1,UDP,59555,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:49:31,wlan0,,193.137.138.170,224.0.0.1,UDP,64572,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:49:47,wlan0,,193.137.137.204,224.0.0.1,UDP,52191,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:50:06,wlan0,,193.137.138.170,224.0.0.1,UDP,52646,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:50:27,wlan0,,193.137.138.170,224.0.0.1,UDP,52871,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:50:51,wlan0,,193.137.137.204,224.0.0.1,UDP,64452,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:51:10,wlan0,,193.137.138.170,224.0.0.1,UDP,65058,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:51:26,wlan0,,193.137.137.204,224.0.0.1,UDP,58539,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:51:47,wlan0,,193.137.137.204,224.0.0.1,UDP,55777,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:52:07,wlan0,,193.137.138.170,224.0.0.1,UDP,62038,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:52:28,wlan0,,193.137.138.170,224.0.0.1,UDP,56004,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:52:49,wlan0,,193.137.138.170,224.0.0.1,UDP,63626,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:53:10,wlan0,,193.137.138.170,224.0.0.1,UDP,54955,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:53:27,wlan0,,193.137.137.204,224.0.0.1,UDP,49324,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:53:48,wlan0,,193.137.137.204,224.0.0.1,UDP,49355,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:54:07,wlan0,,193.137.138.170,224.0.0.1,UDP,61817,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:54:28,wlan0,,193.137.138.170,224.0.0.1,UDP,50046,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:54:48,wlan0,,193.137.138.170,224.0.0.1,UDP,59030,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:55:10,wlan0,,193.137.138.170,224.0.0.1,UDP,58807,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:55:31,wlan0,,193.137.138.170,224.0.0.1,UDP,60128,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:55:47,wlan0,,193.137.137.204,224.0.0.1,UDP,62282,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:56:06,wlan0,,193.137.138.170,224.0.0.1,UDP,65029,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:56:27,wlan0,,193.137.138.170,224.0.0.1,UDP,49978,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:56:49,wlan0,,193.137.138.170,224.0.0.1,UDP,62627,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:57:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64621,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:57:26,wlan0,,193.137.137.204,224.0.0.1,UDP,65198,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:57:47,wlan0,,193.137.137.204,224.0.0.1,UDP,60043,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:58:07,wlan0,,193.137.138.170,224.0.0.1,UDP,56721,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:58:28,wlan0,,193.137.138.170,224.0.0.1,UDP,53756,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:58:49,wlan0,,193.137.138.170,224.0.0.1,UDP,62456,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:59:10,wlan0,,193.137.138.170,224.0.0.1,UDP,63038,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:59:32,wlan0,,193.137.138.170,224.0.0.1,UDP,53246,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2014:59:47,wlan0,,193.137.137.204,224.0.0.1,UDP,59752,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:00:07,wlan0,,193.137.138.170,224.0.0.1,UDP,59415,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:00:28,wlan0,,193.137.138.170,224.0.0.1,UDP,61393,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:00:49,wlan0,,193.137.138.170,224.0.0.1,UDP,56278,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:01:11,wlan0,,193.137.138.170,224.0.0.1,UDP,54480,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:01:32,wlan0,,193.137.138.170,224.0.0.1,UDP,58983,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:01:46,wlan0,,193.137.137.204,224.0.0.1,UDP,56393,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:02:07,wlan0,,193.137.138.170,224.0.0.1,UDP,51842,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:02:29,wlan0,,193.137.138.170,224.0.0.1,UDP,64631,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:02:50,wlan0,,193.137.138.170,224.0.0.1,UDP,64968,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:03:11,wlan0,,193.137.138.170,224.0.0.1,UDP,51074,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:03:32,wlan0,,193.137.138.170,224.0.0.1,UDP,61199,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:03:46,wlan0,,193.137.138.170,224.0.0.1,UDP,63345,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:04:08,wlan0,,193.137.138.170,224.0.0.1,UDP,59034,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:04:29,wlan0,,193.137.138.170,224.0.0.1,UDP,57938,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:04:50,wlan0,,193.137.138.170,224.0.0.1,UDP,57359,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:05:11,wlan0,,193.137.138.170,224.0.0.1,UDP,57945,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:05:33,wlan0,,193.137.138.170,224.0.0.1,UDP,62746,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:05:47,wlan0,,193.137.138.170,224.0.0.1,UDP,62736,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:06:08,wlan0,,193.137.138.170,224.0.0.1,UDP,63265,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:06:29,wlan0,,193.137.138.170,224.0.0.1,UDP,63540,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:06:51,wlan0,,193.137.138.170,224.0.0.1,UDP,51941,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:07:12,wlan0,,193.137.138.170,224.0.0.1,UDP,49917,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:07:33,wlan0,,193.137.138.170,224.0.0.1,UDP,65040,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:07:47,wlan0,,193.137.138.170,224.0.0.1,UDP,64359,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:08:09,wlan0,,193.137.138.170,224.0.0.1,UDP,61547,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:08:30,wlan0,,193.137.138.170,224.0.0.1,UDP,57970,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:08:51,wlan0,,193.137.138.170,224.0.0.1,UDP,64439,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:09:12,wlan0,,193.137.138.170,224.0.0.1,UDP,56886,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:09:26,wlan0,,193.137.138.170,224.0.0.1,UDP,53907,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:09:48,wlan0,,193.137.138.170,224.0.0.1,UDP,61175,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:10:09,wlan0,,193.137.138.170,224.0.0.1,UDP,52423,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:10:30,wlan0,,193.137.138.170,224.0.0.1,UDP,53069,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:10:51,wlan0,,193.137.138.170,224.0.0.1,UDP,61825,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:11:13,wlan0,,193.137.138.170,224.0.0.1,UDP,58483,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:11:27,wlan0,,193.137.138.170,224.0.0.1,UDP,64361,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:11:48,wlan0,,193.137.138.170,224.0.0.1,UDP,63765,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:12:09,wlan0,,193.137.138.170,224.0.0.1,UDP,62678,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:12:31,wlan0,,193.137.138.170,224.0.0.1,UDP,63526,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:12:52,wlan0,,193.137.138.170,224.0.0.1,UDP,63074,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:13:13,wlan0,,193.137.138.170,224.0.0.1,UDP,62118,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:13:27,wlan0,,193.137.138.170,224.0.0.1,UDP,54252,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:13:48,wlan0,,193.137.138.170,224.0.0.1,UDP,54847,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:14:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64108,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:14:31,wlan0,,193.137.138.170,224.0.0.1,UDP,57422,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:14:52,wlan0,,193.137.138.170,224.0.0.1,UDP,59629,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:15:06,wlan0,,193.137.138.170,224.0.0.1,UDP,52870,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:15:28,wlan0,,193.137.138.170,224.0.0.1,UDP,60353,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:15:49,wlan0,,193.137.138.170,224.0.0.1,UDP,50793,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:16:10,wlan0,,193.137.138.170,224.0.0.1,UDP,64250,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:16:31,wlan0,,193.137.138.170,224.0.0.1,UDP,60612,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:16:53,wlan0,,193.137.138.170,224.0.0.1,UDP,57534,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:17:07,wlan0,,193.137.138.170,224.0.0.1,UDP,57566,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:17:28,wlan0,,193.137.138.170,224.0.0.1,UDP,50475,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:17:49,wlan0,,193.137.138.170,224.0.0.1,UDP,54347,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:18:11,wlan0,,193.137.138.170,224.0.0.1,UDP,50033,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:18:32,wlan0,,193.137.138.170,224.0.0.1,UDP,53703,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:18:53,wlan0,,193.137.138.170,224.0.0.1,UDP,62683,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:19:07,wlan0,,193.137.138.170,224.0.0.1,UDP,62333,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:19:28,wlan0,,193.137.138.170,224.0.0.1,UDP,60953,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:19:50,wlan0,,193.137.138.170,224.0.0.1,UDP,56336,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:20:11,wlan0,,193.137.138.170,224.0.0.1,UDP,53520,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:20:32,wlan0,,193.137.138.170,224.0.0.1,UDP,56606,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:20:46,wlan0,,193.137.138.170,224.0.0.1,UDP,54547,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:21:08,wlan0,,193.137.138.170,224.0.0.1,UDP,59204,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:21:29,wlan0,,193.137.138.170,224.0.0.1,UDP,56375,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:21:50,wlan0,,193.137.138.170,224.0.0.1,UDP,63306,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:22:11,wlan0,,193.137.138.170,224.0.0.1,UDP,64498,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:22:33,wlan0,,193.137.138.170,224.0.0.1,UDP,56869,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:22:47,wlan0,,193.137.138.170,224.0.0.1,UDP,54805,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:23:08,wlan0,,193.137.138.170,224.0.0.1,UDP,49945,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:23:30,wlan0,,193.137.138.170,224.0.0.1,UDP,60367,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:23:51,wlan0,,193.137.138.170,224.0.0.1,UDP,57623,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:24:13,wlan0,,193.137.138.170,224.0.0.1,UDP,61333,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:24:27,wlan0,,193.137.138.170,224.0.0.1,UDP,56543,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:24:48,wlan0,,193.137.138.170,224.0.0.1,UDP,53277,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:25:09,wlan0,,193.137.138.170,224.0.0.1,UDP,58598,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:25:31,wlan0,,193.137.138.170,224.0.0.1,UDP,56072,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:25:52,wlan0,,193.137.138.170,224.0.0.1,UDP,50183,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:26:06,wlan0,,193.137.138.170,224.0.0.1,UDP,50001,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:26:34,wlan0,,193.137.138.170,224.0.0.1,UDP,56846,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:26:49,wlan0,,193.137.138.170,224.0.0.1,UDP,64503,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:27:10,wlan0,,193.137.138.170,224.0.0.1,UDP,65481,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:27:31,wlan0,,193.137.138.170,224.0.0.1,UDP,61868,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:27:52,wlan0,,193.137.138.170,224.0.0.1,UDP,62410,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:28:07,wlan0,,193.137.138.170,224.0.0.1,UDP,58846,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:28:28,wlan0,,193.137.138.170,224.0.0.1,UDP,51149,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:28:49,wlan0,,193.137.138.170,224.0.0.1,UDP,51299,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:29:10,wlan0,,193.137.138.170,224.0.0.1,UDP,55645,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:29:32,wlan0,,193.137.138.170,224.0.0.1,UDP,65382,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:29:53,wlan0,,193.137.138.170,224.0.0.1,UDP,49276,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:30:07,wlan0,,193.137.138.170,224.0.0.1,UDP,55092,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:30:28,wlan0,,193.137.138.170,224.0.0.1,UDP,64183,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:30:49,wlan0,,193.137.138.170,224.0.0.1,UDP,53180,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:31:11,wlan0,,193.137.138.170,224.0.0.1,UDP,59282,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:31:32,wlan0,,193.137.138.170,224.0.0.1,UDP,62009,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:31:53,wlan0,,193.137.138.170,224.0.0.1,UDP,52149,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:32:07,wlan0,,193.137.138.170,224.0.0.1,UDP,52886,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:32:29,wlan0,,193.137.138.170,224.0.0.1,UDP,54309,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:32:50,wlan0,,193.137.138.170,224.0.0.1,UDP,55354,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:33:11,wlan0,,193.137.138.170,224.0.0.1,UDP,62331,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:33:32,wlan0,,193.137.138.170,224.0.0.1,UDP,60300,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:33:47,wlan0,,193.137.138.170,224.0.0.1,UDP,54258,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:34:08,wlan0,,193.137.138.170,224.0.0.1,UDP,56322,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:34:29,wlan0,,193.137.138.170,224.0.0.1,UDP,54632,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:34:50,wlan0,,193.137.138.170,224.0.0.1,UDP,62711,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:35:12,wlan0,,193.137.138.170,224.0.0.1,UDP,64470,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:35:33,wlan0,,193.137.138.170,224.0.0.1,UDP,50349,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:35:47,wlan0,,193.137.138.170,224.0.0.1,UDP,52059,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:36:08,wlan0,,193.137.138.170,224.0.0.1,UDP,60931,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:36:29,wlan0,,193.137.138.170,224.0.0.1,UDP,51998,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:36:51,wlan0,,193.137.138.170,224.0.0.1,UDP,53885,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:37:12,wlan0,,193.137.138.170,224.0.0.1,UDP,55712,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:37:33,wlan0,,193.137.138.170,224.0.0.1,UDP,60746,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:37:47,wlan0,,193.137.138.170,224.0.0.1,UDP,58579,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:38:09,wlan0,,193.137.138.170,224.0.0.1,UDP,59400,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:38:37,wlan0,,193.137.138.170,224.0.0.1,UDP,49609,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:38:51,wlan0,,193.137.138.170,224.0.0.1,UDP,51282,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:39:12,wlan0,,193.137.138.170,224.0.0.1,UDP,62926,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:39:26,wlan0,,193.137.138.170,224.0.0.1,UDP,58546,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:39:48,wlan0,,193.137.138.170,224.0.0.1,UDP,63574,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:40:09,wlan0,,193.137.138.170,224.0.0.1,UDP,62483,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:40:37,wlan0,,193.137.138.170,224.0.0.1,UDP,52141,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:40:51,wlan0,,193.137.138.170,224.0.0.1,UDP,64674,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:41:13,wlan0,,193.137.138.170,224.0.0.1,UDP,65500,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:41:27,wlan0,,193.137.138.170,224.0.0.1,UDP,52839,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:41:48,wlan0,,193.137.138.170,224.0.0.1,UDP,51889,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:42:09,wlan0,,193.137.138.170,224.0.0.1,UDP,59037,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:42:31,wlan0,,193.137.138.170,224.0.0.1,UDP,62153,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:42:52,wlan0,,193.137.138.170,224.0.0.1,UDP,54983,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:43:13,wlan0,,193.137.138.170,224.0.0.1,UDP,59988,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:43:27,wlan0,,193.137.138.170,224.0.0.1,UDP,63208,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:43:49,wlan0,,193.137.138.170,224.0.0.1,UDP,49377,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:44:10,wlan0,,193.137.138.170,224.0.0.1,UDP,58448,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:44:31,wlan0,,193.137.138.170,224.0.0.1,UDP,57346,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:44:52,wlan0,,193.137.138.170,224.0.0.1,UDP,64522,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:45:07,wlan0,,193.137.138.170,224.0.0.1,UDP,53662,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:45:28,wlan0,,193.137.138.170,224.0.0.1,UDP,56321,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:45:49,wlan0,,193.137.138.170,224.0.0.1,UDP,63036,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:46:10,wlan0,,193.137.138.170,224.0.0.1,UDP,52304,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:46:32,wlan0,,193.137.138.170,224.0.0.1,UDP,61542,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:46:53,wlan0,,193.137.138.170,224.0.0.1,UDP,63766,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:47:07,wlan0,,193.137.138.170,224.0.0.1,UDP,49780,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:47:28,wlan0,,193.137.138.170,224.0.0.1,UDP,65234,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:47:49,wlan0,,193.137.138.170,224.0.0.1,UDP,60706,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:48:11,wlan0,,193.137.138.170,224.0.0.1,UDP,60004,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:48:32,wlan0,,193.137.138.170,224.0.0.1,UDP,52002,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:48:53,wlan0,,193.137.138.170,224.0.0.1,UDP,49577,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:49:07,wlan0,,193.137.138.170,224.0.0.1,UDP,52366,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:49:29,wlan0,,193.137.138.170,224.0.0.1,UDP,49875,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:49:50,wlan0,,193.137.138.170,224.0.0.1,UDP,50156,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:50:11,wlan0,,193.137.138.170,224.0.0.1,UDP,59964,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:50:32,wlan0,,193.137.138.170,224.0.0.1,UDP,50059,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:50:46,wlan0,,193.137.138.170,224.0.0.1,UDP,57140,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:51:08,wlan0,,193.137.138.170,224.0.0.1,UDP,54532,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:51:36,wlan0,,193.137.138.170,224.0.0.1,UDP,57217,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:51:50,wlan0,,193.137.138.170,224.0.0.1,UDP,55640,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:52:11,wlan0,,193.137.138.170,224.0.0.1,UDP,55097,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:52:13,wlan0,,173.194.45.6,193.137.137.113,TCP,443,NA,United States,Mountain View,-122.0574,37.41919999999999
Feb2015:52:33,wlan0,,193.137.138.170,224.0.0.1,UDP,49891,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:53:01,wlan0,,193.137.138.170,224.0.0.1,UDP,56947,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:53:08,wlan0,,193.137.138.170,224.0.0.1,UDP,64469,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:53:30,wlan0,,193.137.138.170,224.0.0.1,UDP,62940,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:53:51,wlan0,,193.137.138.170,224.0.0.1,UDP,53244,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:54:12,wlan0,,193.137.138.170,224.0.0.1,UDP,52767,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:54:26,wlan0,,193.137.138.170,224.0.0.1,UDP,55471,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:54:47,wlan0,,193.137.138.170,224.0.0.1,UDP,62823,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
Feb2015:55:09,wlan0,,193.137.138.170,224.0.0.1,UDP,52273,EU,Portugal,Beja,-7.863200000000006,38.01509999999999
